aWhIG href,NhWcC src,BMQDV,aWhIG href 2,IiChw,YECgr,YECgr 2,YECgr 3,SHlnC,QviZn,panSN,aWhIG href 3,tvdtW,aWhIG href 4,tvdtW 2,uWSwo href,biGQs
https://www.tripadvisor.com.au/Restaurant_Review-g954016-d3687112-Reviews-Neo_Thai_Restaurant-Brighton_Bayside_Greater_Melbourne_Victoria.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/e7/bf/ed/neo-thai-restaurant.jpg?w=600&h=400&s=1,266. Neo Thai Restaurant,https://www.tripadvisor.com.au/Restaurant_Review-g954016-d3687112-Reviews-Neo_Thai_Restaurant-Brighton_Bayside_Greater_Melbourne_Victoria.html#REVIEWS,12 reviews,Open Now,"Asian, Thai",$$ - $$$,Menu,10.3 km,Brighton,https://www.tripadvisor.com.au/ShowUserReviews-g954016-d3687112-r411654879-Neo_Thai_Restaurant-Brighton_Bayside_Greater_Melbourne_Victoria.html,"Started with spring rolls, chicken satay & the best ever prawns done in spring...",https://www.tripadvisor.com.au/ShowUserReviews-g954016-d3687112-r671822670-Neo_Thai_Restaurant-Brighton_Bayside_Greater_Melbourne_Victoria.html,Great value Thai. Delicious and enjoyable!,,
https://www.tripadvisor.com.au/Restaurant_Review-g1009368-d4943379-Reviews-Shallot_Thai-Malvern_Stonnington_Greater_Melbourne_Victoria.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/9e/f0/8f/we-ordered-red-chicken.jpg?w=600&h=400&s=1,267. Shallot Thai,https://www.tripadvisor.com.au/Restaurant_Review-g1009368-d4943379-Reviews-Shallot_Thai-Malvern_Stonnington_Greater_Melbourne_Victoria.html#REVIEWS,13 reviews,Open Now,"Asian, Thai",$$ - $$$,Menu,10.4 km,Malvern,https://www.tripadvisor.com.au/ShowUserReviews-g1009368-d4943379-r673937423-Shallot_Thai-Malvern_Stonnington_Greater_Melbourne_Victoria.html,"You can?t expect a wow/ fancy restaurant, but their flavours and variety it?s...",https://www.tripadvisor.com.au/ShowUserReviews-g1009368-d4943379-r639684710-Shallot_Thai-Malvern_Stonnington_Greater_Melbourne_Victoria.html,Simple Thai,,
https://www.tripadvisor.com.au/Restaurant_Review-g255100-d15702175-Reviews-Moonlight_Thai_Restaurant-Melbourne_Victoria.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/6a/7c/ca/authentic-bangkok-food.jpg?w=600&h=400&s=1,268. Moonlight Thai Restaurant,https://www.tripadvisor.com.au/Restaurant_Review-g255100-d15702175-Reviews-Moonlight_Thai_Restaurant-Melbourne_Victoria.html#REVIEWS,2 reviews,,Thai,,,,,https://www.tripadvisor.com.au/ShowUserReviews-g255100-d15702175-r721049319-Moonlight_Thai_Restaurant-Melbourne_Victoria.html,It is licensed and had a good selection of non alcoholic and alcoholic drinks...,https://www.tripadvisor.com.au/ShowUserReviews-g255100-d15702175-r832476384-Moonlight_Thai_Restaurant-Melbourne_Victoria.html,Excellent food and service at reasonable prices.,https://www.tripadvisor.com.au/Restaurant_Review-g255100-d15702175-Reviews-Moonlight_Thai_Restaurant-Melbourne_Victoria.html,Order online
https://www.tripadvisor.com.au/Restaurant_Review-g844564-d2637319-Reviews-Thai_Time_Cafe-Hawthorn_Boroondara_Greater_Melbourne_Victoria.html,,269. Thai Time Cafe,https://www.tripadvisor.com.au/Restaurant_Review-g844564-d2637319-Reviews-Thai_Time_Cafe-Hawthorn_Boroondara_Greater_Melbourne_Victoria.html#REVIEWS,3 reviews,Closed Today,Thai,,,6.8 km,Hawthorn,https://www.tripadvisor.com.au/ShowUserReviews-g844564-d2637319-r432579447-Thai_Time_Cafe-Hawthorn_Boroondara_Greater_Melbourne_Victoria.html,"We had the $19 buffet for 2, which included spring rolls and fish cakes for...",https://www.tripadvisor.com.au/ShowUserReviews-g844564-d2637319-r790158689-Thai_Time_Cafe-Hawthorn_Boroondara_Greater_Melbourne_Victoria.html,Good basic Thai,,
https://www.tripadvisor.com.au/Restaurant_Review-g1009368-d8684074-Reviews-Banana_Leaf_Coffee_House-Malvern_Stonnington_Greater_Melbourne_Victoria.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/ee/f3/7b/photo1jpg.jpg?w=600&h=400&s=1,270. Banana Leaf Coffee House,https://www.tripadvisor.com.au/Restaurant_Review-g1009368-d8684074-Reviews-Banana_Leaf_Coffee_House-Malvern_Stonnington_Greater_Melbourne_Victoria.html#REVIEWS,2 reviews,Closed Today,"Coffee & Tea, Cafe",$,,7.6 km,Malvern,https://www.tripadvisor.com.au/ShowUserReviews-g1009368-d8684074-r445960216-Banana_Leaf_Coffee_House-Malvern_Stonnington_Greater_Melbourne_Victoria.html,"We had breakfast, eggs on sourdough and eggs with butter rice, and two lattes...",https://www.tripadvisor.com.au/ShowUserReviews-g1009368-d8684074-r439841852-Banana_Leaf_Coffee_House-Malvern_Stonnington_Greater_Melbourne_Victoria.html,Fantastic Thai Food and Lovely Service,,
https://www.tripadvisor.com.au/Restaurant_Review-g635736-d944311-Reviews-Thai_Corner-Richmond_Yarra_Greater_Melbourne_Victoria.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/89/f0/7e/thai-food.jpg?w=600&h=400&s=1,271. Thai Corner,https://www.tripadvisor.com.au/Restaurant_Review-g635736-d944311-Reviews-Thai_Corner-Richmond_Yarra_Greater_Melbourne_Victoria.html#REVIEWS,11 reviews,Closed Today,"Asian, Thai",$,Menu,4.3 km,Richmond,https://www.tripadvisor.com.au/ShowUserReviews-g635736-d944311-r688859718-Thai_Corner-Richmond_Yarra_Greater_Melbourne_Victoria.html,"We visit weekly, lovely staff, best Thai food, cosy never too busy. Varied menu...",https://www.tripadvisor.com.au/ShowUserReviews-g635736-d944311-r714399301-Thai_Corner-Richmond_Yarra_Greater_Melbourne_Victoria.html,A little better than your average Aussie Thai food,,
https://www.tripadvisor.com.au/Restaurant_Review-g1009368-d23380096-Reviews-Wok_Home_Thai_Kitchen-Malvern_Stonnington_Greater_Melbourne_Victoria.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/f8/12/f5/street-seating.jpg?w=600&h=400&s=1,272. Wok Home Thai Kitchen,https://www.tripadvisor.com.au/Restaurant_Review-g1009368-d23380096-Reviews-Wok_Home_Thai_Kitchen-Malvern_Stonnington_Greater_Melbourne_Victoria.html#REVIEWS,1 review,,Thai,$$ - $$$,,7.6 km,Malvern,https://www.tripadvisor.com.au/ShowUserReviews-g1009368-d23380096-r789193789-Wok_Home_Thai_Kitchen-Malvern_Stonnington_Greater_Melbourne_Victoria.html,The staff were excellent and knowledgeable about their food. An excellent...,,,https://www.tripadvisor.com.au/Restaurant_Review-g1009368-d23380096-Reviews-Wok_Home_Thai_Kitchen-Malvern_Stonnington_Greater_Melbourne_Victoria.html,Reserve
https://www.tripadvisor.com.au/Restaurant_Review-g255100-d7342237-Reviews-Thailander_139-Melbourne_Victoria.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/7b/d7/e0/photo0jpg.jpg?w=600&h=400&s=1,273. Thailander 139,https://www.tripadvisor.com.au/Restaurant_Review-g255100-d7342237-Reviews-Thailander_139-Melbourne_Victoria.html#REVIEWS,25 reviews,,"Asian, Thai",$,,,,https://www.tripadvisor.com.au/ShowUserReviews-g255100-d7342237-r748824810-Thailander_139-Melbourne_Victoria.html,"We enjoyed our food, we received it very fast and was fresh. Must say roti...",https://www.tripadvisor.com.au/ShowUserReviews-g255100-d7342237-r433520115-Thailander_139-Melbourne_Victoria.html,"Chaddy new store at new wing, long queue but worth it. Tasty",,
https://www.tripadvisor.com.au/Restaurant_Review-g1009368-d4775550-Reviews-Thai_Saffron_Restaurant-Malvern_Stonnington_Greater_Melbourne_Victoria.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/48/ab/d6/thai-saffron-restaurant.jpg?w=600&h=400&s=1,274. Thai Saffron Restaurant,https://www.tripadvisor.com.au/Restaurant_Review-g1009368-d4775550-Reviews-Thai_Saffron_Restaurant-Malvern_Stonnington_Greater_Melbourne_Victoria.html#REVIEWS,2 reviews,,"Indian, Thai",,,9.7 km,Malvern,https://www.tripadvisor.com.au/ShowUserReviews-g1009368-d4775550-r285734270-Thai_Saffron_Restaurant-Malvern_Stonnington_Greater_Melbourne_Victoria.html,I decided to bring my friends to check it out again. Pad Thai was the...,https://www.tripadvisor.com.au/ShowUserReviews-g1009368-d4775550-r618083402-Thai_Saffron_Restaurant-Malvern_Stonnington_Greater_Melbourne_Victoria.html,Nicest Thai in Melbourne,,
https://www.tripadvisor.com.au/Restaurant_Review-g255100-d12667044-Reviews-Wokks-Melbourne_Victoria.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/0b/a1/a2/wokks-ibis-swanston.jpg?w=600&h=400&s=1,275. Wokks,https://www.tripadvisor.com.au/Restaurant_Review-g255100-d12667044-Reviews-Wokks-Melbourne_Victoria.html#REVIEWS,14 reviews,,"Chinese, Asian",$$ - $$$,Menu,,,https://www.tripadvisor.com.au/ShowUserReviews-g255100-d12667044-r629537728-Wokks-Melbourne_Victoria.html,Located next door to the Ibis Hotel on Swanston Street this lovely little...,https://www.tripadvisor.com.au/ShowUserReviews-g255100-d12667044-r687698885-Wokks-Melbourne_Victoria.html,Street treasure,,
https://www.tripadvisor.com.au/Restaurant_Review-g13196451-d20234750-Reviews-OZZYTHAI_LITE-South_Yarra_Greater_Melbourne_Victoria.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/c7/38/86/ozzythai-lite-yarra-lane.jpg?w=600&h=400&s=1,276. OZZYTHAI LITE,https://www.tripadvisor.com.au/Restaurant_Review-g13196451-d20234750-Reviews-OZZYTHAI_LITE-South_Yarra_Greater_Melbourne_Victoria.html#REVIEWS,1 review,Open Now,"Asian, Thai",$,Menu,3.7 km,South Yarra,https://www.tripadvisor.com.au/ShowUserReviews-g13196451-d20234750-r760475234-OZZYTHAI_LITE-South_Yarra_Greater_Melbourne_Victoria.html,I had never used Uber Eats before but my order arrived within 50 minutes of...,,,https://www.tripadvisor.com.au/Restaurant_Review-g13196451-d20234750-Reviews-OZZYTHAI_LITE-South_Yarra_Greater_Melbourne_Victoria.html,Order online
https://www.tripadvisor.com.au/Restaurant_Review-g947958-d15801568-Reviews-Kin_D_Thai-Brunswick_Moreland_Greater_Melbourne_Victoria.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/29/0b/8f/restaurant-interior.jpg?w=600&h=400&s=1,277. Kin-D Thai,https://www.tripadvisor.com.au/Restaurant_Review-g947958-d15801568-Reviews-Kin_D_Thai-Brunswick_Moreland_Greater_Melbourne_Victoria.html#REVIEWS,6 reviews,,Thai,,,6.2 km,Brunswick,https://www.tripadvisor.com.au/ShowUserReviews-g947958-d15801568-r772195334-Kin_D_Thai-Brunswick_Moreland_Greater_Melbourne_Victoria.html,"The decor is more lively inside, but only take away is permitted for the...",https://www.tripadvisor.com.au/ShowUserReviews-g947958-d15801568-r872705698-Kin_D_Thai-Brunswick_Moreland_Greater_Melbourne_Victoria.html,Inconsistent quality,https://www.tripadvisor.com.au/Restaurant_Review-g947958-d15801568-Reviews-Kin_D_Thai-Brunswick_Moreland_Greater_Melbourne_Victoria.html,Order online
https://www.tripadvisor.com.au/Restaurant_Review-g255100-d3835039-Reviews-The_Full_Moon_Thai_Restaurant-Melbourne_Victoria.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/8f/03/d7/the-full-moon-thai-restaurant.jpg?w=600&h=400&s=1,278. The Full Moon Thai Restaurant,https://www.tripadvisor.com.au/Restaurant_Review-g255100-d3835039-Reviews-The_Full_Moon_Thai_Restaurant-Melbourne_Victoria.html#REVIEWS,10 reviews,Open Now,Thai,$$ - $$$,,,,https://www.tripadvisor.com.au/ShowUserReviews-g255100-d3835039-r333602156-The_Full_Moon_Thai_Restaurant-Melbourne_Victoria.html,We had a banquet here this week on a quiet Tuesday night. We were warmly met...,https://www.tripadvisor.com.au/ShowUserReviews-g255100-d3835039-r327900659-The_Full_Moon_Thai_Restaurant-Melbourne_Victoria.html,Hospitality wins over taste..!!,,
https://www.tripadvisor.com.au/Restaurant_Review-g1902873-d5109832-Reviews-Try_Thai-Altona_Hobsons_Bay_Greater_Melbourne_Victoria.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/73/42/a4/vegetable-pad-thai.jpg?w=600&h=400&s=1,279. Try-Thai,https://www.tripadvisor.com.au/Restaurant_Review-g1902873-d5109832-Reviews-Try_Thai-Altona_Hobsons_Bay_Greater_Melbourne_Victoria.html#REVIEWS,3 reviews,Open Now,Thai,,,10.5 km,Altona,https://www.tripadvisor.com.au/ShowUserReviews-g1902873-d5109832-r375234327-Try_Thai-Altona_Hobsons_Bay_Greater_Melbourne_Victoria.html,Best Pad Thai I've ever had anywhere in Melbourne. Such a humble and friendly...,https://www.tripadvisor.com.au/ShowUserReviews-g1902873-d5109832-r880153030-Try_Thai-Altona_Hobsons_Bay_Greater_Melbourne_Victoria.html,Very satisfying tastes and flavours.,https://www.tripadvisor.com.au/Restaurant_Review-g1902873-d5109832-Reviews-Try_Thai-Altona_Hobsons_Bay_Greater_Melbourne_Victoria.html,Order online
https://www.tripadvisor.com.au/Restaurant_Review-g1507483-d25192312-Reviews-Smile_Buffalo-Yarraville_Maribyrnong_Greater_Melbourne_Victoria.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/48/06/ba/pad-thai.jpg?w=600&h=400&s=1,280. Smile Buffalo,https://www.tripadvisor.com.au/Restaurant_Review-g1507483-d25192312-Reviews-Smile_Buffalo-Yarraville_Maribyrnong_Greater_Melbourne_Victoria.html#REVIEWS,1 review,,Thai,,,6 km,Yarraville,https://www.tripadvisor.com.au/ShowUserReviews-g1507483-d25192312-r871301702-Smile_Buffalo-Yarraville_Maribyrnong_Greater_Melbourne_Victoria.html,Fantastic Flavours,,,,
https://www.tripadvisor.com.au/Restaurant_Review-g1078374-d8471921-Reviews-Ziamese_Thai_Cafe_and_Restaurant-Fitzroy_Yarra_Greater_Melbourne_Victoria.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/18/ca/10/basil-vegetable-stir.jpg?w=600&h=400&s=1,281. Ziamese Thai Cafe and Restaurant,https://www.tripadvisor.com.au/Restaurant_Review-g1078374-d8471921-Reviews-Ziamese_Thai_Cafe_and_Restaurant-Fitzroy_Yarra_Greater_Melbourne_Victoria.html#REVIEWS,6 reviews,,Thai,,,2.7 km,Fitzroy,https://www.tripadvisor.com.au/ShowUserReviews-g1078374-d8471921-r352940059-Ziamese_Thai_Cafe_and_Restaurant-Fitzroy_Yarra_Greater_Melbourne_Victoria.html,Sometimes there are specials worth considering. Banquets are good value...,https://www.tripadvisor.com.au/ShowUserReviews-g1078374-d8471921-r309168670-Ziamese_Thai_Cafe_and_Restaurant-Fitzroy_Yarra_Greater_Melbourne_Victoria.html,Great value. Great food,,
https://www.tripadvisor.com.au/Restaurant_Review-g2062776-d5034744-Reviews-Spice_Box-Maribyrnong_Greater_Melbourne_Victoria.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/cd/3c/1e/cafeteria.jpg?w=600&h=400&s=1,282. Spice Box,https://www.tripadvisor.com.au/Restaurant_Review-g2062776-d5034744-Reviews-Spice_Box-Maribyrnong_Greater_Melbourne_Victoria.html#REVIEWS,3 reviews,,Thai,,,8.1 km,Maribyrnong,https://www.tripadvisor.com.au/ShowUserReviews-g2062776-d5034744-r576786667-Spice_Box-Maribyrnong_Greater_Melbourne_Victoria.html,This is situated at the Highpoint shopping centre. We had dinner here it was...,https://www.tripadvisor.com.au/ShowUserReviews-g2062776-d5034744-r869400363-Spice_Box-Maribyrnong_Greater_Melbourne_Victoria.html,Average food court fare,,
https://www.tripadvisor.com.au/Restaurant_Review-g255100-d23762436-Reviews-Thailander_South_Wharf-Melbourne_Victoria.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/71/a5/8b/our-meals.jpg?w=600&h=400&s=1,283. Thailander South Wharf,https://www.tripadvisor.com.au/Restaurant_Review-g255100-d23762436-Reviews-Thailander_South_Wharf-Melbourne_Victoria.html#REVIEWS,2 reviews,,Thai,,,,,https://www.tripadvisor.com.au/ShowUserReviews-g255100-d23762436-r824117945-Thailander_South_Wharf-Melbourne_Victoria.html,Enjoyable food court Thai,https://www.tripadvisor.com.au/ShowUserReviews-g255100-d23762436-r819829688-Thailander_South_Wharf-Melbourne_Victoria.html,Excellent Thai food from a food court restaurant,,
https://www.tripadvisor.com.au/Restaurant_Review-g552183-d5808547-Reviews-Mana_Thai_Cuisine-Heidelberg_Banyule_Greater_Melbourne_Victoria.html,,284. Mana Thai Cuisine,https://www.tripadvisor.com.au/Restaurant_Review-g552183-d5808547-Reviews-Mana_Thai_Cuisine-Heidelberg_Banyule_Greater_Melbourne_Victoria.html#REVIEWS,2 reviews,,Thai,,,11.2 km,Heidelberg,https://www.tripadvisor.com.au/ShowUserReviews-g552183-d5808547-r705115234-Mana_Thai_Cuisine-Heidelberg_Banyule_Greater_Melbourne_Victoria.html,Good Thai food,https://www.tripadvisor.com.au/ShowUserReviews-g552183-d5808547-r456622897-Mana_Thai_Cuisine-Heidelberg_Banyule_Greater_Melbourne_Victoria.html,now called thai herbs,,
https://www.tripadvisor.com.au/Restaurant_Review-g1006517-d23640030-Reviews-Thai_Me_Up_Kitchen-Elwood_Port_Phillip_Greater_Melbourne_Victoria.html,,285. Thai Me Up Kitchen,https://www.tripadvisor.com.au/Restaurant_Review-g1006517-d23640030-Reviews-Thai_Me_Up_Kitchen-Elwood_Port_Phillip_Greater_Melbourne_Victoria.html#REVIEWS,2 reviews,,Thai,,,7.4 km,Elwood,https://www.tripadvisor.com.au/ShowUserReviews-g1006517-d23640030-r884882575-Thai_Me_Up_Kitchen-Elwood_Port_Phillip_Greater_Melbourne_Victoria.html,Not worth it.,https://www.tripadvisor.com.au/ShowUserReviews-g1006517-d23640030-r810063658-Thai_Me_Up_Kitchen-Elwood_Port_Phillip_Greater_Melbourne_Victoria.html,Nice flavours but pricey,,
https://www.tripadvisor.com.au/Restaurant_Review-g255100-d8399354-Reviews-Bintang_Kitchen-Melbourne_Victoria.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/4e/58/99/blackbean-pork-with-tofu.jpg?w=600&h=400&s=1,286. Bintang Kitchen,https://www.tripadvisor.com.au/Restaurant_Review-g255100-d8399354-Reviews-Bintang_Kitchen-Melbourne_Victoria.html#REVIEWS,3 reviews,Open Now,"Asian, Thai",$,,,,https://www.tripadvisor.com.au/ShowUserReviews-g255100-d8399354-r355854048-Bintang_Kitchen-Melbourne_Victoria.html,Seafood dishes are $11 or $12. I've attached photos of the menu with prices...,https://www.tripadvisor.com.au/ShowUserReviews-g255100-d8399354-r356741246-Bintang_Kitchen-Melbourne_Victoria.html,"Great local Asian food, cheap and cheerful",,
https://www.tripadvisor.com.au/Restaurant_Review-g255100-d18845377-Reviews-Thailicious_At_Clyde-Melbourne_Victoria.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/80/f0/de/photo1jpg.jpg?w=500&h=300&s=1,287. Thailicious At Clyde,https://www.tripadvisor.com.au/Restaurant_Review-g255100-d18845377-Reviews-Thailicious_At_Clyde-Melbourne_Victoria.html#REVIEWS,3 reviews,,"Asian, Thai",$,,,,https://www.tripadvisor.com.au/ShowUserReviews-g255100-d18845377-r780572570-Thailicious_At_Clyde-Melbourne_Victoria.html,Delicious but....,https://www.tripadvisor.com.au/ShowUserReviews-g255100-d18845377-r759047088-Thailicious_At_Clyde-Melbourne_Victoria.html,One of our favourites,https://www.tripadvisor.com.au/Restaurant_Review-g255100-d18845377-Reviews-Thailicious_At_Clyde-Melbourne_Victoria.html,Order online
https://www.tripadvisor.com.au/Restaurant_Review-g255100-d25393817-Reviews-Thailand_on_Bourke-Melbourne_Victoria.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/99/c5/0e/caption.jpg?w=600&h=400&s=1,288. Thailand on Bourke,https://www.tripadvisor.com.au/Restaurant_Review-g255100-d25393817-Reviews-Thailand_on_Bourke-Melbourne_Victoria.html#REVIEWS,3 reviews,,Thai,,,,,https://www.tripadvisor.com.au/ShowUserReviews-g255100-d25393817-r883321433-Thailand_on_Bourke-Melbourne_Victoria.html,"Food OK, a touch pricey",https://www.tripadvisor.com.au/ShowUserReviews-g255100-d25393817-r903169589-Thailand_on_Bourke-Melbourne_Victoria.html,Terrible!!,,
https://www.tripadvisor.com.au/Restaurant_Review-g255100-d5100126-Reviews-Issara_Thai-Melbourne_Victoria.html,,289. Issara Thai,https://www.tripadvisor.com.au/Restaurant_Review-g255100-d5100126-Reviews-Issara_Thai-Melbourne_Victoria.html#REVIEWS,1 review,Closed Today,Thai,,,,,https://www.tripadvisor.com.au/ShowUserReviews-g255100-d5100126-r324572487-Issara_Thai-Melbourne_Victoria.html,Add another Main Dish for just $1.50. Takeaway or Dine In. No where in...,,,,
https://www.tripadvisor.com.au/Restaurant_Review-g2529773-d8677802-Reviews-Thai_Khon_Kaen-Bundoora_Greater_Melbourne_Victoria.html,,290. Thai Khon Kaen,https://www.tripadvisor.com.au/Restaurant_Review-g2529773-d8677802-Reviews-Thai_Khon_Kaen-Bundoora_Greater_Melbourne_Victoria.html#REVIEWS,4 reviews,,Thai,,,14.5 km,Bundoora,https://www.tripadvisor.com.au/ShowUserReviews-g2529773-d8677802-r375290761-Thai_Khon_Kaen-Bundoora_Greater_Melbourne_Victoria.html,"With a name change to 'Thai Khon Kaen', new owner, Anna, goes out of her way to...",https://www.tripadvisor.com.au/ShowUserReviews-g2529773-d8677802-r445078943-Thai_Khon_Kaen-Bundoora_Greater_Melbourne_Victoria.html,'Thai Khon Kaen',,
